ID,In NGC_2420?,,,,Alt Prob
,,,,,
Gaia DR3 865401692141637504,1,,,,0
,,,,,
Gaia DR3 865401825284477568,1,,,,0
,,,,,
Gaia DR3 865401692141633920,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401485983208064,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401726501369344,1,,,,0
,,,,,
Gaia DR3 865401623422140928,0.9606741573033708,,,,0.039325843
,,,,,
Gaia DR3 865401485983207168,1,,,,0
,,,,,
Gaia DR3 865401485983208192,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401795220844160,0.9775280898876404,,,,0.02247191
,,,,,
Gaia DR3 865401722204854784,0.9775280898876404,,,,0.02247191
,,,,,
Gaia DR3 865401825284066944,1,,,,0
,,,,,
Gaia DR3 865401485983614208,1,,,,0
,,,,,
Gaia DR3 865401520341868544,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401485983207680,0.9157303370786517,,,,0.084269663
,,,,,
Gaia DR3 865401687847150208,1,,,,0
,,,,,
Gaia DR3 865401623421074432,0.9719101123595506,,,,0.028089887640449437
,,,,,
Gaia DR3 865401447326926208,0.9775280898876404,,,,0.02247191
,,,,,
Gaia DR3 865401451622406016,0.011235955056179775,,,,0.9887640449438202
,,,,,
Gaia DR3 865401417263726336,1,,,,0
,,,,,
Gaia DR3 865401619125628800,1,,,,0
,,,,,
Gaia DR3 865401722204857344,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401825284071296,1,,,,0
,,,,,
Gaia DR3 865401619125636608,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865401623422139008,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401790923941888,0.1404494382022472,,,,0.8595505617977528
,,,,,
Gaia DR3 865401623422139520,1,,,,0
,,,,,
Gaia DR3 865401623421305728,1,,,,0
,,,,,
Gaia DR3 865401687848439680,0.9213483146067416,,,,0.078651685
,,,,,
Gaia DR3 865401790926374272,0.24719101123595505,,,,0.7528089887640449
,,,,,
Gaia DR3 865401485983209856,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401825284072960,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865401485983204864,1,,,,0
,,,,,
Gaia DR3 865401485982187136,0.6404494382022472,,,,0.3595505617977528
,,,,,
Gaia DR3 865401692141638528,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401481686671232,1,,,,0
,,,,,
Gaia DR3 865401829580569856,0.9606741573033708,,,,0.039325843
,,,,,
Gaia DR3 865401692141639936,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401795220838784,1,,,,0
,,,,,
Gaia DR3 865401687845101184,1,,,,0
,,,,,
Gaia DR3 865401829579502208,0.9606741573033708,,,,0.039325843
,,,,,
Gaia DR3 865401760861110272,1,,,,0
,,,,,
Gaia DR3 865401447326925568,0.9101123595505618,,,,0.08988764
,,,,,
Gaia DR3 865401829580569472,0.9606741573033708,,,,0.039325843
,,,,,
Gaia DR3 865401760861111168,0.9719101123595506,,,,0.028089887640449437
,,,,,
Gaia DR3 865401623422138624,0.078651685,,,,0.9213483146067416
,,,,,
Gaia DR3 865401619125252608,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401417263724160,1,,,,0
,,,,,
Gaia DR3 865401829579502464,0.061797753,,,,0.9382022471910112
,,,,,
Gaia DR3 865401447326923776,0.39325842696629215,,,,0.6067415730337079
,,,,,
Gaia DR3 865401554701600384,1,,,,0
,,,,,
Gaia DR3 865401790926365952,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865400004217921664,0.016853932584269662,,,,0.9831460674157303
,,,,,
Gaia DR3 865401417263730304,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865401619125637760,0.02247191,,,,0.9775280898876404
,,,,,
Gaia DR3 865401829580570496,0.02247191,,,,0.9775280898876404
,,,,,
Gaia DR3 865401795220837120,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865401485983209216,1,,,,0
,,,,,
Gaia DR3 865401417262931584,0,,,,1
,,,,,
Gaia DR3 865401898298985472,0.9438202247191011,,,,0.056179775280898875
,,,,,
Gaia DR3 865401623422137600,0.011235955056179775,,,,0.9887640449438202
,,,,,
Gaia DR3 865400210376351744,0.9157303370786517,,,,0.084269663
,,,,,
Gaia DR3 865401829580568320,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401898300048128,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401550406151936,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865400210376347264,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401481686303104,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401795220838656,1,,,,0
,,,,,
Gaia DR3 865401451622413056,0.19101123595505617,,,,0.8089887640449438
,,,,,
Gaia DR3 865401795220844928,1,,,,0
,,,,,
Gaia DR3 865401760861112960,1,,,,0
,,,,,
Gaia DR3 865401825284078976,1,,,,0
,,,,,
Gaia DR3 865401623422138368,0.9775280898876404,,,,0.02247191
,,,,,
Gaia DR3 865401451623457280,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865400214672892544,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401451623458304,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865401795219787648,0.34831460674157305,,,,0.651685393
,,,,,
Gaia DR3 865401760861112704,0.9719101123595506,,,,0.028089887640449437
,,,,,
Gaia DR3 865401692141640576,1,,,,0
,,,,,
Gaia DR3 865401417263732352,0.9382022471910112,,,,0.061797753
,,,,,
Gaia DR3 865401417262715648,0.039325843,,,,0.9606741573033708
,,,,,
Gaia DR3 865400214671885056,0,,,,1
,,,,,
Gaia DR3 865401692140623360,0.8651685393258427,,,,0.1348314606741573
,,,,,
Gaia DR3 865401790924333824,0.6629213483146067,,,,0.33707865168539325
,,,,,
Gaia DR3 865401687845383808,0.8146067415730337,,,,0.1853932584269663
,,,,,
Gaia DR3 865401619125636480,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865400004217908224,0.056179775280898875,,,,0.9438202247191011
,,,,,
Gaia DR3 865401451623459840,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865400210376342016,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865400008514462848,1,,,,0
,,,,,
Gaia DR3 865401451623462016,1,,,,0
,,,,,
Gaia DR3 865401417263725952,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401825283678848,0.38202247191011235,,,,0.6179775280898876
,,,,,
Gaia DR3 865401760860083456,0.24157303370786518,,,,0.7584269662921348
,,,,,
Gaia DR3 865401417262688000,0.033707865168539325,,,,0.9662921348314607
,,,,,
Gaia DR3 865401417262706048,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401795220845312,0.9662921348314607,,,,0.033707865168539325
,,,,,
Gaia DR3 865401795220837760,0.9325842696629213,,,,0.06741573
,,,,,
Gaia DR3 865401760861112192,1,,,,0
,,,,,
Gaia DR3 865401795220836992,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865400210376350848,0.9157303370786517,,,,0.084269663
,,,,,
Gaia DR3 865401894003557504,1,,,,0
,,,,,
Gaia DR3 865401790923940224,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401417263727616,1,,,,0
,,,,,
Gaia DR3 865401795220896000,1,,,,0
,,,,,
Gaia DR3 865401829579498496,0.29213483146067415,,,,0.7078651685393258
,,,,,
Gaia DR3 865401760861112576,1,,,,0
,,,,,
Gaia DR3 865401417263731072,1,,,,0
,,,,,
Gaia DR3 865401760860315392,0.039325843,,,,0.9606741573033708
,,,,,
Gaia DR3 865400004223719936,0.9325842696629213,,,,0.06741573
,,,,,
Gaia DR3 865401447326917504,0.9213483146067416,,,,0.078651685
,,,,,
Gaia DR3 865400214672894336,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401898300044928,1,,,,0
,,,,,
Gaia DR3 865401554702661120,1,,,,0
,,,,,
Gaia DR3 865400004217553536,1,,,,0
,,,,,
Gaia DR3 865400283392368512,0.8764044943820225,,,,0.12359550561797752
,,,,,
Gaia DR3 865401898299213696,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865399939794985984,1,,,,0
,,,,,
Gaia DR3 865400214672894848,0.9662921348314607,,,,0.033707865168539325
,,,,,
Gaia DR3 865401451623455232,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401795220895872,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401417262697984,0.005617978,,,,0.9943820224719101
,,,,,
Gaia DR3 865400004217903616,0.06741573,,,,0.9325842696629213
,,,,,
Gaia DR3 865399939794984320,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401756564589312,1,,,,0
,,,,,
Gaia DR3 865400214672894976,1,,,,0
,,,,,
Gaia DR3 865401550406140800,1,,,,0
,,,,,
Gaia DR3 865401554702663168,1,,,,0
,,,,,
Gaia DR3 865401412967176832,0.9438202247191011,,,,0.056179775280898875
,,,,,
Gaia DR3 865400214671888768,0.10674157303370786,,,,0.8932584269662921
,,,,,
Gaia DR3 865401412967176576,0.033707865168539325,,,,0.9662921348314607
,,,,,
Gaia DR3 865401795219800448,0.6460674157303371,,,,0.3539325842696629
,,,,,
Gaia DR3 865401653484987776,1,,,,0
,,,,,
Gaia DR3 865400008514465664,1,,,,0
,,,,,
Gaia DR3 865401657780798464,0,,,,1
,,,,,
Gaia DR3 865401795220845568,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401859643819648,1,,,,0
,,,,,
Gaia DR3 865401863939227008,0.7528089887640449,,,,0.24719101123595505
,,,,,
Gaia DR3 865400210376345856,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865400283392370944,0.9157303370786517,,,,0.084269663
,,,,,
Gaia DR3 865401760861117568,1,,,,0
,,,,,
Gaia DR3 865400214672895360,0,,,,1
,,,,,
Gaia DR3 865401790928327168,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401894003559296,1,,,,0
,,,,,
Gaia DR3 865400214672110592,0,,,,1
,,,,,
Gaia DR3 865400210376345728,0.9606741573033708,,,,0.039325843
,,,,,
Gaia DR3 865398496685960320,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865399935498724736,0.9269662921348315,,,,0.073033708
,,,,,
Gaia DR3 865401550406154112,0.9719101123595506,,,,0.028089887640449437
,,,,,
Gaia DR3 865398496685954560,1,,,,0
,,,,,
Gaia DR3 865402551135084032,1,,,,0
,,,,,
Gaia DR3 865400008513466368,0.050561798,,,,0.949438202
,,,,,
Gaia DR3 865401417264137344,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865401898298988672,0,,,,1
,,,,,
Gaia DR3 865402551135085312,1,,,,0
,,,,,
Gaia DR3 865399939794985856,0.11235955056179775,,,,0.8876404494382022
,,,,,
Gaia DR3 865401417263732736,1,,,,0
,,,,,
Gaia DR3 865400004217902336,0.9157303370786517,,,,0.084269663
,,,,,
Gaia DR3 865398492389066240,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865400214672895744,1,,,,0
,,,,,
Gaia DR3 865400283392369920,0.949438202,,,,0.050561798
,,,,,
Gaia DR3 865398462326230144,0,,,,1
,,,,,
Gaia DR3 865401898300110720,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865400214672897920,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865402546838587136,0.9775280898876404,,,,0.02247191
,,,,,
Gaia DR3 865398492389423360,0,,,,1
,,,,,
Gaia DR3 865401554702661504,1,,,,0
,,,,,
Gaia DR3 865400210376341248,1,,,,0
,,,,,
Gaia DR3 865401657780792704,0.08988764,,,,0.9101123595505618
,,,,,
Gaia DR3 865401894003564672,1,,,,0
,,,,,
Gaia DR3 865401554702660608,1,,,,0
,,,,,
Gaia DR3 865398462326231168,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401863940302336,1,,,,0
,,,,,
Gaia DR3 865400214671902080,0.6404494382022472,,,,0.3595505617977528
,,,,,
Gaia DR3 865402546838593152,0.02247191,,,,0.9775280898876404
,,,,,
Gaia DR3 865401657781870336,1,,,,0
,,,,,
Gaia DR3 865398458029672576,0.9606741573033708,,,,0.039325843
,,,,,
Gaia DR3 865398462326233216,1,,,,0
,,,,,
Gaia DR3 865401589062396160,0.9606741573033708,,,,0.039325843
,,,,,
Gaia DR3 865400210376343680,0.28651685393258425,,,,0.7134831460674157
,,,,,
Gaia DR3 865399939793982976,0.005617978,,,,0.9943820224719101
,,,,,
Gaia DR3 865398496685951744,1,,,,0
,,,,,
Gaia DR3 865401932659781376,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865398492389417216,0.056179775280898875,,,,0.9438202247191011
,,,,,
Gaia DR3 865399974153736448,0.005617978,,,,0.9943820224719101
,,,,,
Gaia DR3 865399939793985280,0,,,,1
,,,,,
Gaia DR3 865398458029674368,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865399939794990720,0.3202247191011236,,,,0.6797752808988764
,,,,,
Gaia DR3 865400008514468352,0,,,,1
,,,,,
Gaia DR3 865401932659778816,0.12921348314606743,,,,0.8707865168539326
,,,,,
Gaia DR3 865402546838593280,0.016853932584269662,,,,0.9831460674157303
,,,,,
Gaia DR3 865400283392372352,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865399969858165760,0.02247191,,,,0.9775280898876404
,,,,,
Gaia DR3 865401859644216448,0.8595505617977528,,,,0.1404494382022472
,,,,,
Gaia DR3 865402551135089152,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865398496685953536,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401584765895936,0.9101123595505618,,,,0.08988764
,,,,,
Gaia DR3 865399939794989952,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865402512478835456,0.898876404,,,,0.10112359550561797
,,,,,
Gaia DR3 865402654214292992,1,,,,0
,,,,,
Gaia DR3 865399969858162816,0,,,,1
,,,,,
Gaia DR3 865398492389413376,0.8258426966292135,,,,0.17415730337078653
,,,,,
Gaia DR3 865398462325205632,0,,,,1
,,,,,
Gaia DR3 865399939793992576,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865402654213230848,0.9719101123595506,,,,0.028089887640449437
,,,,,
Gaia DR3 865402649917819648,0.02247191,,,,0.9775280898876404
,,,,,
Gaia DR3 865398599765160704,1,,,,0
,,,,,
Gaia DR3 865399939794987136,1,,,,0
,,,,,
Gaia DR3 865400176016596096,0.3146067415730337,,,,0.6853932584269663
,,,,,
Gaia DR3 865401894003568640,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865401589062397824,1,,,,0
,,,,,
Gaia DR3 865402512478843520,0.9775280898876404,,,,0.02247191
,,,,,
Gaia DR3 865401657782297088,0.9044943820224719,,,,0.095505618
,,,,,
Gaia DR3 865398496685956864,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865401863940300416,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401932658700160,0.19101123595505617,,,,0.8089887640449438
,,,,,
Gaia DR3 865399974154731776,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865398595468646144,0.1797752808988764,,,,0.8202247191011236
,,,,,
Gaia DR3 865400283392370432,1,,,,0
,,,,,
Gaia DR3 865401928363306880,1,,,,0
,,,,,
Gaia DR3 865398492389416960,1,,,,0
,,,,,
Gaia DR3 865398462326227200,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865399935498419968,0.9213483146067416,,,,0.078651685
,,,,,
Gaia DR3 865402551135084416,0.24157303370786518,,,,0.7584269662921348
,,,,,
Gaia DR3 865401589062396672,0.005617978,,,,0.9943820224719101
,,,,,
Gaia DR3 865401657781870080,1,,,,0
,,,,,
Gaia DR3 865400180312171264,0.8876404494382022,,,,0.11235955056179775
,,,,,
Gaia DR3 865401653485383808,0,,,,1
,,,,,
Gaia DR3 865400176016598784,0.056179775280898875,,,,0.9438202247191011
,,,,,
Gaia DR3 865401039306614784,1,,,,0
,,,,,
Gaia DR3 865400180313161472,1,,,,0
,,,,,
Gaia DR3 865398496685952896,1,,,,0
,,,,,
Gaia DR3 865400176016599680,0.949438202,,,,0.050561798
,,,,,
Gaia DR3 865398595468640256,1,,,,0
,,,,,
Gaia DR3 865401039307016448,1,,,,0
,,,,,
Gaia DR3 865401584765895680,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865399935498079616,1,,,,0
,,,,,
Gaia DR3 865399939794990336,0.9775280898876404,,,,0.02247191
,,,,,
Gaia DR3 865401928363306368,0.073033708,,,,0.9269662921348315
,,,,,
Gaia DR3 865401928363306752,0.9438202247191011,,,,0.056179775280898875
,,,,,
Gaia DR3 865402516774328192,0.7752808988764045,,,,0.2247191011235955
,,,,,
Gaia DR3 865399935500538880,0.9382022471910112,,,,0.061797753
,,,,,
Gaia DR3 865401039306612352,1,,,,0
,,,,,
Gaia DR3 865402551135081472,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865399939795032960,0.21348314606741572,,,,0.7865168539325843
,,,,,
Gaia DR3 865402649917398400,1,,,,0
,,,,,
Gaia DR3 865399939794989568,0.3707865168539326,,,,0.6292134831460674
,,,,,
Gaia DR3 865400283391516672,0.005617978,,,,0.9943820224719101
,,,,,
Gaia DR3 865398599764090752,0.12359550561797752,,,,0.8764044943820225
,,,,,
Gaia DR3 865402516775358464,0.6853932584269663,,,,0.3146067415730337
,,,,,
Gaia DR3 865398492389412224,0.9775280898876404,,,,0.02247191
,,,,,
Gaia DR3 865398595468635008,0.08988764,,,,0.9101123595505618
,,,,,
Gaia DR3 865399974153743744,1,,,,0
,,,,,
Gaia DR3 865398462325208832,0.6629213483146067,,,,0.33707865168539325
,,,,,
Gaia DR3 865400180313162624,1,,,,0
,,,,,
Gaia DR3 865399969857816832,1,,,,0
,,,,,
Gaia DR3 865401932659848704,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865402241897420416,1,,,,0
,,,,,
Gaia DR3 865402551134028160,0.033707865168539325,,,,0.9662921348314607
,,,,,
Gaia DR3 865399974154732672,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865402241897420544,1,,,,0
,,,,,
Gaia DR3 865401584765890816,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865398599765162752,1,,,,0
,,,,,
Gaia DR3 865402546838589440,1,,,,0
,,,,,
Gaia DR3 865398458029329280,1,,,,0
,,,,,
Gaia DR3 865399905435253504,0.34269662921348315,,,,0.6573033707865169
,,,,,
Gaia DR3 865400180312173696,0.8932584269662921,,,,0.10674157303370786
,,,,,
Gaia DR3 865401039305610880,0.7471910112359551,,,,0.25280898876404495
,,,,,
Gaia DR3 865396980560914944,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865402516774324864,0,,,,1
,,,,,
Gaia DR3 865401932659777792,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865401589062393088,1,,,,0
,,,,,
Gaia DR3 865400249031649408,0.005617978,,,,0.9943820224719101
,,,,,
Gaia DR3 865398492389414528,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865398458029672192,0.6629213483146067,,,,0.33707865168539325
,,,,,
Gaia DR3 865402512478836736,0.9831460674157303,,,,0.016853932584269662
,,,,,
Gaia DR3 865402654214287360,0,,,,1
,,,,,
Gaia DR3 865402546838592512,0.8595505617977528,,,,0.1404494382022472
,,,,,
Gaia DR3 865402654214288768,0,,,,1
,,,,,
Gaia DR3 865402649919848576,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865400176016601472,1,,,,0
,,,,,
Gaia DR3 865398462326224768,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865398595468638208,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865400180313163392,1,,,,0
,,,,,
Gaia DR3 865398496685958400,1,,,,0
,,,,,
Gaia DR3 865402516775355008,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865400176016601216,0.073033708,,,,0.9269662921348315
,,,,,
Gaia DR3 865402551135085952,1,,,,0
,,,,,
Gaia DR3 865401932659778432,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865402035738988672,0.9775280898876404,,,,0.02247191
,,,,,
Gaia DR3 865402241896333824,0.9943820224719101,,,,0.005617978
,,,,,
Gaia DR3 865399974154734080,1,,,,0
,,,,,
Gaia DR3 865400176016591872,0.005617978,,,,0.9943820224719101
,,,,,
Gaia DR3 865401039306618368,1,,,,0
,,,,,
Gaia DR3 865401928363311744,0.011235955056179775,,,,0.9887640449438202
,,,,,
Gaia DR3 865399969858156672,0.011235955056179775,,,,0.9887640449438202
,,,,,
Gaia DR3 865402512478850048,0,,,,1
,,,,,
Gaia DR3 865402241897419264,0.005617978,,,,0.9943820224719101
,,,,,
Gaia DR3 865401928363312768,0.2247191011235955,,,,0.7752808988764045
,,,,,
Gaia DR3 865400176016601344,0.8707865168539326,,,,0.12921348314606743
,,,,,
Gaia DR3 865402546838984064,0,,,,1
,,,,,
Gaia DR3 865402688574024704,1,,,,0
,,,,,
Gaia DR3 865399901138675712,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865402654214290816,1,,,,0
,,,,,
Gaia DR3 865402237600950144,0.9606741573033708,,,,0.039325843
,,,,,
Gaia DR3 865401589062391936,1,,,,0
,,,,,
Gaia DR3 865398393606749440,1,,,,0
,,,,,
Gaia DR3 865402615558071808,0.016853932584269662,,,,0.9831460674157303
,,,,,
Gaia DR3 865396984857490560,1,,,,0
,,,,,
Gaia DR3 865400244736082176,0.9887640449438202,,,,0.011235955056179775
,,,,,
Gaia DR3 865402241897419008,0.9438202247191011,,,,0.056179775280898875
,,,,,
Gaia DR3 865402722933770880,0.7752808988764045,,,,0.2247191011235955
,,,,,
Gaia DR3 865401589062391680,1,,,,0
,,,,,
Gaia DR3 865402241896331648,0.7471910112359551,,,,0.25280898876404495
,,,,,
