ID,In NGC_6253?,,,,Alt Prob
Gaia DR3 5935945798735310848,0.9435483870967742,,,,0.056451612903225805
,,,,,
Gaia DR3 5935945828748216960,0,,,,1
,,,,,
Gaia DR3 5935945626896254976,0,,,,1
,,,,,
Gaia DR3 5935945833054732416,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945798735304576,0.22580645161290322,,,,0.7741935483870968
,,,,,
Gaia DR3 5935945798694952832,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945798694957824,0,,,,1
,,,,,
Gaia DR3 5935945798735324288,0.717741935,,,,0.28225806451612906
,,,,,
Gaia DR3 5935945833054704512,0,,,,1
,,,,,
Gaia DR3 5935945798735297536,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945798694990208,0,,,,1
,,,,,
Gaia DR3 5935945798694990336,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935945833054727168,0.6048387096774194,,,,0.3951612903225806
,,,,,
Gaia DR3 5935945867454799104,0.967741935,,,,0.032258065
,,,,,
Gaia DR3 5935945798735301888,0.9193548387096774,,,,0.080645161
,,,,,
Gaia DR3 5935945867414497408,0,,,,1
,,,,,
Gaia DR3 5935945794383371136,0,,,,1
,,,,,
Gaia DR3 5935945626936610432,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945794388449152,0.13709677419354838,,,,0.8629032258064516
,,,,,
Gaia DR3 5935945626936608384,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935945833054786688,0,,,,1
,,,,,
Gaia DR3 5935945833095055360,0,,,,1
,,,,,
Gaia DR3 5935945798735315584,0.25806451612903225,,,,0.7419354838709677
,,,,,
Gaia DR3 5935945798735315072,0.9112903225806451,,,,0.088709677
,,,,,
Gaia DR3 5935945592576866560,0.8951612903225806,,,,0.10483870967741936
,,,,,
Gaia DR3 5935945867455034112,0,,,,1
,,,,,
Gaia DR3 5935945828773314432,0.8387096774193549,,,,0.16129032258064516
,,,,,
Gaia DR3 5935945833054768000,0,,,,1
,,,,,
Gaia DR3 5935945626936610176,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945622589805952,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945798735298176,0.8225806451612904,,,,0.1774193548387097
,,,,,
Gaia DR3 5935945867414522368,0,,,,1
,,,,,
Gaia DR3 5935945798735312000,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945798735297408,0.9193548387096774,,,,0.080645161
,,,,,
Gaia DR3 5935945833054753920,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945626896239744,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945867414517248,0,,,,1
,,,,,
Gaia DR3 5935945798694930688,0,,,,1
,,,,,
Gaia DR3 5935945901775501056,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945626897344128,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945626897316352,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945798694954240,0,,,,1
,,,,,
Gaia DR3 5935945794413576960,0,,,,1
,,,,,
Gaia DR3 5935945833054763776,0,,,,1
,,,,,
Gaia DR3 5935945798695000320,0.3225806451612903,,,,0.6774193548387096
,,,,,
Gaia DR3 5935945794391060864,0.032258065,,,,0.967741935
,,,,,
Gaia DR3 5935945867454798464,0,,,,1
,,,,,
Gaia DR3 5935945798696033408,0,,,,1
,,,,,
Gaia DR3 5935945798735301632,0.9193548387096774,,,,0.080645161
,,,,,
Gaia DR3 5935945833095058816,0.9435483870967742,,,,0.056451612903225805
,,,,,
Gaia DR3 5935945828750800128,0,,,,1
,,,,,
Gaia DR3 5935945798694959744,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945833054787072,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945798695825280,0,,,,1
,,,,,
Gaia DR3 5935945626896274816,0.967741935,,,,0.032258065
,,,,,
Gaia DR3 5935945833054722688,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945833056231168,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945833054741248,0,,,,1
,,,,,
Gaia DR3 5935945867415312768,0,,,,1
,,,,,
Gaia DR3 5935945798694924032,0.7016129032258065,,,,0.29838709677419356
,,,,,
Gaia DR3 5935945833054760576,0,,,,1
,,,,,
Gaia DR3 5935945592585933568,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945833055768448,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945833095055744,1,,,,0
,,,,,
Gaia DR3 5935945798694953984,0,,,,1
,,,,,
Gaia DR3 5935945867454803712,0.080645161,,,,0.9193548387096774
,,,,,
Gaia DR3 5935945622591638784,0.9838709677419355,,,,0.016129032258064516
,,,,,
Gaia DR3 5935945626936605056,0,,,,1
,,,,,
Gaia DR3 5935945622592371456,0,,,,1
,,,,,
Gaia DR3 5935945833054764288,0,,,,1
,,,,,
Gaia DR3 5935945798735296256,0.8387096774193549,,,,0.16129032258064516
,,,,,
Gaia DR3 5935945867415314432,0,,,,1
,,,,,
Gaia DR3 5935945592536491392,0,,,,1
,,,,,
Gaia DR3 5935945936174267520,0.12096774193548387,,,,0.8790322580645161
,,,,,
Gaia DR3 5935944321266561152,0,,,,1
,,,,,
Gaia DR3 5935945867414536192,0,,,,1
,,,,,
Gaia DR3 5935945867454800256,0.9758064516129032,,,,0.024193548387096774
,,,,,
Gaia DR3 5935945798735301376,0.9758064516129032,,,,0.024193548387096774
,,,,,
Gaia DR3 5935944321226213376,0,,,,1
,,,,,
Gaia DR3 5935945626936603136,0,,,,1
,,,,,
Gaia DR3 5935945833054721152,0,,,,1
,,,,,
Gaia DR3 5935945626936603264,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935944321227287808,0,,,,1
,,,,,
Gaia DR3 5935945592536490368,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945863100426880,0.9919354838709677,,,,0.008064516
,,,,,
Gaia DR3 5935945626936606720,0.9758064516129032,,,,0.024193548387096774
,,,,,
Gaia DR3 5935945833095064192,0.967741935,,,,0.032258065
,,,,,
Gaia DR3 5935945798694922240,0,,,,1
,,,,,
Gaia DR3 5935945592536490496,0.8387096774193549,,,,0.16129032258064516
,,,,,
Gaia DR3 5935945867415507200,0,,,,1
,,,,,
Gaia DR3 5935945867454799872,0.9758064516129032,,,,0.024193548387096774
,,,,,
Gaia DR3 5935945798735297792,0.8306451612903226,,,,0.1693548387096774
,,,,,
Gaia DR3 5935945798694929408,0,,,,1
,,,,,
Gaia DR3 5935945833054771456,0,,,,1
,,,,,
Gaia DR3 5935945936174263040,0.9758064516129032,,,,0.024193548387096774
,,,,,
Gaia DR3 5935944321226245248,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945867414497920,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935945622592371712,0.9516129032258065,,,,0.048387097
,,,,,
Gaia DR3 5935944321266554112,0.9516129032258065,,,,0.048387097
,,,,,
Gaia DR3 5935945936174268928,1,,,,0
,,,,,
Gaia DR3 5935944321226201984,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935944389945731456,0,,,,1
,,,,,
Gaia DR3 5935945730015830272,0.9596774193548387,,,,0.040322581
,,,,,
Gaia DR3 5935945936133981440,0,,,,1
,,,,,
Gaia DR3 5935945863102885760,0.064516129,,,,0.9354838709677419
,,,,,
Gaia DR3 5935945592576862336,0.9758064516129032,,,,0.024193548387096774
,,,,,
Gaia DR3 5935944321226201856,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935945592576862208,0,,,,1
,,,,,
Gaia DR3 5935945897483364736,0.9919354838709677,,,,0.008064516
,,,,,
Gaia DR3 5935945833055579136,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945833054786048,0,,,,1
,,,,,
Gaia DR3 5935945798694919552,0,,,,1
,,,,,
Gaia DR3 5935945828748253696,0,,,,1
,,,,,
Gaia DR3 5935945626897343872,0,,,,1
,,,,,
Gaia DR3 5935945798694922624,0,,,,1
,,,,,
Gaia DR3 5935945798696041472,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945626896228096,0,,,,1
,,,,,
Gaia DR3 5935944389945727488,0,,,,1
,,,,,
Gaia DR3 5935945833095065472,0.43548387096774194,,,,0.5645161290322581
,,,,,
Gaia DR3 5935945626936610816,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945626936608896,0.9758064516129032,,,,0.024193548387096774
,,,,,
Gaia DR3 5935944389945745152,0,,,,1
,,,,,
Gaia DR3 5935944389945727360,0,,,,1
,,,,,
Gaia DR3 5935945936133977856,0.28225806451612906,,,,0.717741935
,,,,,
Gaia DR3 5935944321226187264,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935944321226225536,0,,,,1
,,,,,
Gaia DR3 5935945867415487744,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935945833054803712,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945867415316096,0,,,,1
,,,,,
Gaia DR3 5935945936174274688,0,,,,1
,,,,,
Gaia DR3 5935945626896219776,0,,,,1
,,,,,
Gaia DR3 5935945730015827328,0.9193548387096774,,,,0.080645161
,,,,,
Gaia DR3 5935945867414524800,0,,,,1
,,,,,
Gaia DR3 5935945936174272896,0.29838709677419356,,,,0.7016129032258065
,,,,,
Gaia DR3 5935944321266556160,0.7903225806451613,,,,0.20967741935483872
,,,,,
Gaia DR3 5935945626896217088,0.8790322580645161,,,,0.12096774193548387
,,,,,
Gaia DR3 5935945936133990528,0,,,,1
,,,,,
Gaia DR3 5935945936133950336,0.10483870967741936,,,,0.8951612903225806
,,,,,
Gaia DR3 5935945867414521856,0,,,,1
,,,,,
Gaia DR3 5935945626896253696,0,,,,1
,,,,,
Gaia DR3 5935945592576860544,0.9596774193548387,,,,0.040322581
,,,,,
Gaia DR3 5935945626936601984,0,,,,1
,,,,,
Gaia DR3 5935945867414532992,0.088709677,,,,0.9112903225806451
,,,,,
Gaia DR3 5935944389986041600,0,,,,1
,,,,,
Gaia DR3 5935944321266558080,1,,,,0
,,,,,
Gaia DR3 5935945626936605184,0,,,,1
,,,,,
Gaia DR3 5935945626936834688,0,,,,1
,,,,,
Gaia DR3 5935945833055768192,0,,,,1
,,,,,
Gaia DR3 5935945729976532608,0,,,,1
,,,,,
Gaia DR3 5935945729976814464,0,,,,1
,,,,,
Gaia DR3 5935945867414544128,0,,,,1
,,,,,
Gaia DR3 5935944321226191744,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935944321275614976,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945626896217600,0,,,,1
,,,,,
Gaia DR3 5935945901814546688,0.6290322580645161,,,,0.3709677419354839
,,,,,
Gaia DR3 5935944321226199040,0.040322581,,,,0.9596774193548387
,,,,,
Gaia DR3 5935945592576860032,1,,,,0
,,,,,
Gaia DR3 5935945798694922752,0,,,,1
,,,,,
Gaia DR3 5935945626897315968,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945936133977472,0,,,,1
,,,,,
Gaia DR3 5935945901775057024,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945867415315200,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935944321227077632,0,,,,1
,,,,,
Gaia DR3 5935944389945725184,0,,,,1
,,,,,
Gaia DR3 5935944389986050176,0.75,,,,0.25
,,,,,
Gaia DR3 5935945626896248064,0,,,,1
,,,,,
Gaia DR3 5935944389986050944,0.8951612903225806,,,,0.10483870967741936
,,,,,
Gaia DR3 5935944321226188416,0,,,,1
,,,,,
Gaia DR3 5935945936135243008,0,,,,1
,,,,,
Gaia DR3 5935945626897348352,0,,,,1
,,,,,
Gaia DR3 5935945833095068672,0.9838709677419355,,,,0.016129032258064516
,,,,,
Gaia DR3 5935945626896212736,0,,,,1
,,,,,
Gaia DR3 5935945867454808576,0.9435483870967742,,,,0.056451612903225805
,,,,,
Gaia DR3 5935945592576859776,0,,,,1
,,,,,
Gaia DR3 5935945897483363456,0,,,,1
,,,,,
Gaia DR3 5935945592576859008,0.8951612903225806,,,,0.10483870967741936
,,,,,
Gaia DR3 5935944389995101184,0,,,,1
,,,,,
Gaia DR3 5935945901814548352,0.9193548387096774,,,,0.080645161
,,,,,
Gaia DR3 5935945931829296640,0.967741935,,,,0.032258065
,,,,,
Gaia DR3 5935944321266559616,0,,,,1
,,,,,
Gaia DR3 5935945592576859264,0,,,,1
,,,,,
Gaia DR3 5935945592536475136,0,,,,1
,,,,,
Gaia DR3 5935945729975483904,0,,,,1
,,,,,
Gaia DR3 5935944321227289344,0,,,,1
,,,,,
Gaia DR3 5935945729977021440,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945867415506176,0,,,,1
,,,,,
Gaia DR3 5935945936134003968,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945833054811392,0,,,,1
,,,,,
Gaia DR3 5935945622589766144,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945867414570496,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945592536471040,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945833095069312,0.9274193548387096,,,,0.072580645
,,,,,
Gaia DR3 5935944389986037376,0.9516129032258065,,,,0.048387097
,,,,,
Gaia DR3 5935945730016103040,0,,,,1
,,,,,
Gaia DR3 5935945901774308096,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935944321266558464,0,,,,1
,,,,,
Gaia DR3 5935945867414543616,0,,,,1
,,,,,
Gaia DR3 5935944389986052608,0.9354838709677419,,,,0.064516129
,,,,,
Gaia DR3 5935945729975478016,0,,,,1
,,,,,
Gaia DR3 5935944389945766528,0,,,,1
,,,,,
Gaia DR3 5935944389986048256,0.8387096774193549,,,,0.16129032258064516
,,,,,
Gaia DR3 5935944385630867456,0.8790322580645161,,,,0.12096774193548387
,,,,,
Gaia DR3 5935944321266545792,0,,,,1
,,,,,
Gaia DR3 5935945626945667328,0,,,,1
,,,,,
Gaia DR3 5935945931830087296,0.040322581,,,,0.9596774193548387
,,,,,
Gaia DR3 5935945901774309504,0,,,,1
,,,,,
Gaia DR3 5935945622589781120,0,,,,1
,,,,,
Gaia DR3 5935945833054811776,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935945729975494784,0,,,,1
,,,,,
Gaia DR3 5935945897489432576,0,,,,1
,,,,,
Gaia DR3 5935944389945758720,0,,,,1
,,,,,
Gaia DR3 5935945626945673216,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945901774312320,0,,,,1
,,,,,
Gaia DR3 5935945592536466048,0,,,,1
,,,,,
Gaia DR3 5935945592537390208,0.048387097,,,,0.9516129032258065
,,,,,
Gaia DR3 5935945867415318016,0,,,,1
,,,,,
Gaia DR3 5935945833054830592,0,,,,1
,,,,,
Gaia DR3 5935945867414546816,0,,,,1
,,,,,
Gaia DR3 5935945798696043264,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935945901814550272,0.9596774193548387,,,,0.040322581
,,,,,
Gaia DR3 5935944316919670784,0,,,,1
,,,,,
Gaia DR3 5935945936133970816,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945592537613696,0,,,,1
,,,,,
Gaia DR3 5935944385634073472,0,,,,1
,,,,,
Gaia DR3 5935944389945785856,0,,,,1
,,,,,
Gaia DR3 5935945626897347456,0,,,,1
,,,,,
Gaia DR3 5935945931828132096,0.8548387096774194,,,,0.14516129032258066
,,,,,
Gaia DR3 5935945936135241728,0,,,,1
,,,,,
Gaia DR3 5935945901775243264,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935944321226161536,0,,,,1
,,,,,
Gaia DR3 5935945730015836416,0.9838709677419355,,,,0.016129032258064516
,,,,,
Gaia DR3 5935945863102915840,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945729975506560,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945867454806656,1,,,,0
,,,,,
Gaia DR3 5935945592537614080,0,,,,1
,,,,,
Gaia DR3 5935944321226192896,0.9516129032258065,,,,0.048387097
,,,,,
Gaia DR3 5935945592536470656,0,,,,1
,,,,,
Gaia DR3 5935945867415505792,0,,,,1
,,,,,
Gaia DR3 5935945729975497216,0,,,,1
,,,,,
Gaia DR3 5935944316919670016,0,,,,1
,,,,,
Gaia DR3 5935945592536444544,1,,,,0
,,,,,
Gaia DR3 5935945867414568064,0,,,,1
,,,,,
Gaia DR3 5935945725670856576,0.7016129032258065,,,,0.29838709677419356
,,,,,
Gaia DR3 5935944389945748224,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935944389986038144,1,,,,0
,,,,,
Gaia DR3 5935945867415506048,0,,,,1
,,,,,
Gaia DR3 5935945867414578176,0,,,,1
,,,,,
Gaia DR3 5935945901774316672,0,,,,1
,,,,,
Gaia DR3 5935945730015824256,0,,,,1
,,,,,
Gaia DR3 5935945936134982144,0,,,,1
,,,,,
Gaia DR3 5935945867414543488,0,,,,1
,,,,,
Gaia DR3 5935945936134019456,0,,,,1
,,,,,
Gaia DR3 5935944321226156672,0,,,,1
,,,,,
Gaia DR3 5935945592576856576,0.9032258064516129,,,,0.096774194
,,,,,
Gaia DR3 5935944389986054656,0.5645161290322581,,,,0.43548387096774194
,,,,,
Gaia DR3 5935945730015830784,0,,,,1
,,,,,
Gaia DR3 5935944316921533568,0,,,,1
,,,,,
Gaia DR3 5935944389986043136,0.8790322580645161,,,,0.12096774193548387
,,,,,
Gaia DR3 5935945897462652160,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945592536460928,0,,,,1
,,,,,
Gaia DR3 5935944321226203904,0.032258065,,,,0.967741935
,,,,,
Gaia DR3 5935945592576855168,0.9354838709677419,,,,0.064516129
,,,,,
Gaia DR3 5935945936134965632,0,,,,1
,,,,,
Gaia DR3 5935945626896208640,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945901774311808,0,,,,1
,,,,,
Gaia DR3 5935945622591621632,0.9838709677419355,,,,0.016129032258064516
,,,,,
Gaia DR3 5935945867414580096,0,,,,1
,,,,,
Gaia DR3 5935944389945719296,0,,,,1
,,,,,
Gaia DR3 5935944321227294592,0,,,,1
,,,,,
Gaia DR3 5935944321227075584,0,,,,1
,,,,,
Gaia DR3 5935944389986056320,0,,,,1
,,,,,
Gaia DR3 5935945729975492096,0,,,,1
,,,,,
Gaia DR3 5935945725670846080,0,,,,1
,,,,,
Gaia DR3 5935944321266546816,0,,,,1
,,,,,
Gaia DR3 5935944321266543104,0.9112903225806451,,,,0.088709677
,,,,,
Gaia DR3 5935945592536444672,0.040322581,,,,0.9596774193548387
,,,,,
Gaia DR3 5935944389945757056,0,,,,1
,,,,,
Gaia DR3 5935945867454811648,0,,,,1
,,,,,
Gaia DR3 5935944316914566016,0,,,,1
,,,,,
Gaia DR3 5935945626936597248,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945897460192640,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935944389986053248,0.8629032258064516,,,,0.13709677419354838
,,,,,
Gaia DR3 5935944389945723520,0,,,,1
,,,,,
Gaia DR3 5935945725694102400,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935944389945713024,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945936133985792,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935944321226204288,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945592576857088,0.9919354838709677,,,,0.008064516
,,,,,
Gaia DR3 5935945729975523328,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945592538729600,0,,,,1
,,,,,
Gaia DR3 5935945725686077952,0,,,,1
,,,,,
Gaia DR3 5935945863102879232,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945901775242752,0,,,,1
,,,,,
Gaia DR3 5935945936174287616,0.024193548387096774,,,,0.9758064516129032
,,,,,
Gaia DR3 5935945901774316032,0,,,,1
,,,,,
Gaia DR3 5935945901774320256,0,,,,1
,,,,,
Gaia DR3 5935945867454814080,0,,,,1
,,,,,
Gaia DR3 5935945936133961472,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945626896193664,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945592536452736,0,,,,1
,,,,,
Gaia DR3 5935945626936592896,0.008064516,,,,0.9919354838709677
,,,,,
Gaia DR3 5935945936134982656,0,,,,1
,,,,,
Gaia DR3 5935945901814552832,0,,,,1
,,,,,
Gaia DR3 5935945592536452224,0,,,,1
,,,,,
Gaia DR3 5935945592576855808,0.016129032258064516,,,,0.9838709677419355
,,,,,
Gaia DR3 5935945867454811776,0,,,,1
,,,,,
Gaia DR3 5935944389945794048,0,,,,1
,,,,,
Gaia DR3 5935945901775495936,0,,,,1
,,,,,
Gaia DR3 5935945729976533120,0,,,,1
,,,,,
Gaia DR3 5935945592536451712,0,,,,1
,,,,,
Gaia DR3 5935945901775228032,0,,,,1
,,,,,
Gaia DR3 5935944316919664128,0.9274193548387096,,,,0.072580645
,,,,,
Gaia DR3 5935945901814553728,0,,,,1
,,,,,
Gaia DR3 5935945936134032768,0,,,,1
,,,,,
Gaia DR3 5935945622614888832,0,,,,1
,,,,,
Gaia DR3 5935944389986037120,0.6612903225806451,,,,0.3387096774193548
,,,,,
Gaia DR3 5935945626896211200,0,,,,1
,,,,,
Gaia DR3 5935945725669011968,0,,,,1
,,,,,
Gaia DR3 5935945729975486848,0.040322581,,,,0.9596774193548387
,,,,,
Gaia DR3 5935945867414556160,0.1774193548387097,,,,0.8225806451612904
,,,,,
Gaia DR3 5935945901814551424,0.9758064516129032,,,,0.024193548387096774
,,,,,
Gaia DR3 5935945729975454720,0,,,,1
,,,,,
