ID,In NGC_2632?,,,,Alt Prob
Gaia DR3 661212899578693504,0,,,,1
,,,,,
Gaia DR3 661225887559852416,0,,,,1
,,,,,
Gaia DR3 664316374224838272,0,,,,1
,,,,,
Gaia DR3 661303364470536448,0,,,,1
,,,,,
Gaia DR3 661307831236564224,0,,,,1
,,,,,
Gaia DR3 661322846442390784,0,,,,1
,,,,,
Gaia DR3 661286047163006208,0,,,,1
,,,,,
Gaia DR3 661307487638522880,0,,,,1
,,,,,
Gaia DR3 661306736022510976,0,,,,1
,,,,,
Gaia DR3 661248461906360320,0,,,,1
,,,,,
Gaia DR3 661211044151247488,0,,,,1
,,,,,
Gaia DR3 661281820915184512,0,,,,1
,,,,,
Gaia DR3 661225883260041344,0,,,,1
,,,,,
Gaia DR3 661212173724392832,0,,,,1
,,,,,
Gaia DR3 664316133706673536,0,,,,1
,,,,,
Gaia DR3 661283057865715456,0.948051948,,,,0.051948052
,,,,,
Gaia DR3 661320789155417472,0,,,,1
,,,,,
Gaia DR3 661282679908582528,0,,,,1
,,,,,
Gaia DR3 661213896009602944,0,,,,1
,,,,,
Gaia DR3 661225887558284288,0,,,,1
,,,,,
Gaia DR3 661289487433813120,0,,,,1
,,,,,
Gaia DR3 661282576829363200,0,,,,1
,,,,,
Gaia DR3 661323606650853632,0,,,,1
,,,,,
Gaia DR3 661246361664703360,0.012987012987012988,,,,0.987012987
,,,,,
Gaia DR3 664318946908072192,0,,,,1
,,,,,
Gaia DR3 661202278119760896,0,,,,1
,,,,,
Gaia DR3 661210734913600000,0.935064935,,,,0.064935065
,,,,,
Gaia DR3 661287700727422336,0,,,,1
,,,,,
Gaia DR3 661302333678358144,0,,,,1
,,,,,
Gaia DR3 661306388129591040,0,,,,1
,,,,,
Gaia DR3 661263751989793920,0,,,,1
,,,,,
Gaia DR3 661247976572016768,0,,,,1
,,,,,
Gaia DR3 661209974702251776,0,,,,1
,,,,,
Gaia DR3 661319792723003008,0,,,,1
,,,,,
Gaia DR3 661252924376850432,0,,,,1
,,,,,
Gaia DR3 664292631645633024,0,,,,1
,,,,,
Gaia DR3 661262270224081024,0,,,,1
,,,,,
Gaia DR3 661254539282207232,0,,,,1
,,,,,
Gaia DR3 661290071549304320,0,,,,1
,,,,,
Gaia DR3 661259040408504064,0.8571428571428571,,,,0.14285714285714285
,,,,,
Gaia DR3 661307831236584704,0,,,,1
,,,,,
Gaia DR3 661257979553858688,0,,,,1
,,,,,
Gaia DR3 661253100472493312,0,,,,1
,,,,,
Gaia DR3 661262545101838464,0,,,,1
,,,,,
Gaia DR3 661252924376852480,0,,,,1
,,,,,
Gaia DR3 661225883262512000,0,,,,1
,,,,,
Gaia DR3 661303437487627776,0,,,,1
,,,,,
Gaia DR3 661257940896866304,0,,,,1
,,,,,
Gaia DR3 661289242618927232,0,,,,1
,,,,,
Gaia DR3 661282645548844288,0,,,,1
,,,,,
Gaia DR3 661253405410810368,0,,,,1
,,,,,
Gaia DR3 661262240161308288,0,,,,1
,,,,,
Gaia DR3 661283062162749952,0,,,,1
,,,,,
Gaia DR3 661212826560361984,0,,,,1
,,,,,
Gaia DR3 661303364470724736,0,,,,1
,,,,,
Gaia DR3 661289246915645952,0,,,,1
,,,,,
Gaia DR3 661275640459268352,0,,,,1
,,,,,
Gaia DR3 661262545101990784,0,,,,1
,,,,,
Gaia DR3 661275571739792000,0,,,,1
,,,,,
Gaia DR3 661212796497894656,0,,,,1
,,,,,
Gaia DR3 661212792201762688,0,,,,1
,,,,,
Gaia DR3 661263442752149760,0,,,,1
,,,,,
Gaia DR3 661247976571685888,0,,,,1
,,,,,
Gaia DR3 661319586564570880,0,,,,1
,,,,,
Gaia DR3 664316236786500736,0,,,,1
,,,,,
Gaia DR3 661290071549304448,0,,,,1
,,,,,
Gaia DR3 661400293292039680,0,,,,1
,,,,,
Gaia DR3 661226437314093568,0,,,,1
,,,,,
Gaia DR3 661275571739792256,0,,,,1
,,,,,
Gaia DR3 661212830857635328,0,,,,1
,,,,,
Gaia DR3 661307762519006336,0,,,,1
,,,,,
Gaia DR3 661287662070684032,0,,,,1
,,,,,
Gaia DR3 661263438455050496,0,,,,1
,,,,,
Gaia DR3 661262613821315456,0,,,,1
,,,,,
Gaia DR3 661400293292041728,0,,,,1
,,,,,
Gaia DR3 661287765149983872,0,,,,1
,,,,,
Gaia DR3 661263374032673920,0,,,,1
,,,,,
Gaia DR3 661319895803784192,0,,,,1
,,,,,
Gaia DR3 661249870655633024,0,,,,1
,,,,,
Gaia DR3 661322988178681472,0,,,,1
,,,,,
Gaia DR3 661307831236572032,0,,,,1
,,,,,
Gaia DR3 664316198128734080,0,,,,1
,,,,,
Gaia DR3 661320548637246848,0,,,,1
,,,,,
Gaia DR3 664316232488735360,0,,,,1
,,,,,
Gaia DR3 661287696430506624,0,,,,1
,,,,,
Gaia DR3 661323469215011456,0,,,,1
,,,,,
Gaia DR3 661215613996446464,0,,,,1
,,,,,
Gaia DR3 664319123003973248,0,,,,1
,,,,,
Gaia DR3 664319123003973120,0,,,,1
,,,,,
Gaia DR3 661202248058292992,0.025974025974025976,,,,0.974025974
,,,,,
Gaia DR3 661303089594784256,0,,,,1
,,,,,
Gaia DR3 661212452900513536,0,,,,1
,,,,,
Gaia DR3 661286012803216128,0,,,,1
,,,,,
Gaia DR3 661258147055295488,0,,,,1
,,,,,
Gaia DR3 661400293292045312,0,,,,1
,,,,,
Gaia DR3 661209974702250496,0,,,,1
,,,,,
Gaia DR3 661246602182404096,0,,,,1
,,,,,
Gaia DR3 664319118706857088,0.12987012987012986,,,,0.8701298701298701
,,,,,
Gaia DR3 661319650986580864,0,,,,1
,,,,,
Gaia DR3 661397200915561216,0,,,,1
,,,,,
Gaia DR3 661212693418684032,0,,,,1
,,,,,
Gaia DR3 661396999053849088,0,,,,1
,,,,,
Gaia DR3 661282954786498816,0,,,,1
,,,,,
Gaia DR3 661303089594793600,0,,,,1
,,,,,
Gaia DR3 661401392804351616,0,,,,1
,,,,,
Gaia DR3 661212036285432064,0,,,,1
,,,,,
Gaia DR3 661254543579935360,0,,,,1
,,,,,
Gaia DR3 661228494602808192,0,,,,1
,,,,,
Gaia DR3 664292524269643008,0,,,,1
,,,,,
Gaia DR3 661289483136827008,0,,,,1
,,,,,
Gaia DR3 661210769273340672,0,,,,1
,,,,,
Gaia DR3 661249866360149888,0,,,,1
,,,,,
Gaia DR3 661320617358290176,0,,,,1
,,,,,
Gaia DR3 661213582473662848,0,,,,1
,,,,,
Gaia DR3 661289448777087872,0,,,,1
,,,,,
Gaia DR3 661255020318593792,0,,,,1
,,,,,
Gaia DR3 664316546023530752,0,,,,1
,,,,,
Gaia DR3 661323641013705472,0,,,,1
,,,,,
Gaia DR3 661302264958878976,0,,,,1
,,,,,
Gaia DR3 661210769273340928,0,,,,1
,,,,,
Gaia DR3 661228494600226048,0,,,,1
,,,,,
Gaia DR3 661210941072033280,0,,,,1
,,,,,
Gaia DR3 661212757840881024,0,,,,1
,,,,,
Gaia DR3 661258937329286400,0.19480519480519481,,,,0.8051948051948052
,,,,,
Gaia DR3 661323469215011584,0,,,,1
,,,,,
Gaia DR3 661225745823509504,0,,,,1
,,,,,
Gaia DR3 661323641013704832,0.8181818181818182,,,,0.18181818181818182
,,,,,
Gaia DR3 661323641013705344,0,,,,1
,,,,,
Gaia DR3 661215575339430656,0,,,,1
,,,,,
Gaia DR3 661257945195708160,0,,,,1
,,,,,
Gaia DR3 664318641967559680,0,,,,1
,,,,,
Gaia DR3 664318637670175488,0,,,,1
,,,,,
Gaia DR3 661323121320174848,0,,,,1
,,,,,
Gaia DR3 661263438455192320,0,,,,1
,,,,,
Gaia DR3 661322953818940160,0,,,,1
,,,,,
Gaia DR3 661287563288471296,0,,,,1
,,,,,
Gaia DR3 661202282418030080,0.922077922,,,,0.077922078
,,,,,
Gaia DR3 661263717630056448,0,,,,1
,,,,,
Gaia DR3 664318637670425600,0,,,,1
,,,,,
Gaia DR3 664316541726360832,0,,,,1
,,,,,
Gaia DR3 661396994757129088,0,,,,1
,,,,,
Gaia DR3 661210936774763904,0,,,,1
,,,,,
Gaia DR3 661322678941037952,0,,,,1
,,,,,
Gaia DR3 661289448777087616,0.15584415584415584,,,,0.8441558441558441
,,,,,
Gaia DR3 661246503401280384,0,,,,1
,,,,,
Gaia DR3 661213479394454144,0,,,,1
,,,,,
Gaia DR3 661247186300549632,0,,,,1
,,,,,
Gaia DR3 661319895802216320,0,,,,1
,,,,,
Gaia DR3 661228116643626496,0.8181818181818182,,,,0.18181818181818182
,,,,,
Gaia DR3 661301990080953472,0,,,,1
,,,,,
Gaia DR3 661202282418030464,0,,,,1
,,,,,
Gaia DR3 661323675370316544,0,,,,1
,,,,,
Gaia DR3 661254642361448448,0,,,,1
,,,,,
Gaia DR3 661400297588731392,0,,,,1
,,,,,
Gaia DR3 661247186298006016,0,,,,1
,,,,,
Gaia DR3 664316541726381056,0,,,,1
,,,,,
Gaia DR3 661248083950816896,0,,,,1
,,,,,
Gaia DR3 661397269635054464,0,,,,1
,,,,,
Gaia DR3 664319153066503552,0,,,,1
,,,,,
Gaia DR3 661249866360156032,0,,,,1
,,,,,
Gaia DR3 664316546023530368,0.8961038961038961,,,,0.1038961038961039
,,,,,
Gaia DR3 661319586561422976,0,,,,1
,,,,,
Gaia DR3 661263404095308928,0,,,,1
,,,,,
Gaia DR3 661323121320302464,0,,,,1
,,,,,
Gaia DR3 661253783367956736,0,,,,1
,,,,,
Gaia DR3 661202144979081600,0,,,,1
,,,,,
Gaia DR3 661213376315231872,0,,,,1
,,,,,
Gaia DR3 661210764976066944,0,,,,1
,,,,,
Gaia DR3 661246739623947648,0,,,,1
,,,,,
Gaia DR3 661400503746459776,0,,,,1
,,,,,
Gaia DR3 661212452900514048,0,,,,1
,,,,,
Gaia DR3 661248182730492928,0,,,,1
,,,,,
Gaia DR3 661228528959975808,0,,,,1
,,,,,
Gaia DR3 661247220657770496,0,,,,1
,,,,,
Gaia DR3 664316580383267072,0,,,,1
,,,,,
Gaia DR3 661253783370312448,0,,,,1
,,,,,
Gaia DR3 661286012803218560,0,,,,1
,,,,,
Gaia DR3 661212620401926272,0,,,,1
,,,,,
Gaia DR3 661263339672936448,0,,,,1
,,,,,
Gaia DR3 661302063098093952,0,,,,1
,,,,,
Gaia DR3 661262515039216000,0,,,,1
,,,,,
Gaia DR3 661263713332961280,0,,,,1
,,,,,
Gaia DR3 661396994757131648,0,,,,1
,,,,,
Gaia DR3 661302264958883584,0,,,,1
,,,,,
Gaia DR3 661323056898158848,0,,,,1
,,,,,
Gaia DR3 661282649845893376,0,,,,1
,,,,,
Gaia DR3 661212757840879360,0,,,,1
,,,,,
Gaia DR3 661302269256523648,0,,,,1
,,,,,
Gaia DR3 661213346253799168,0,,,,1
,,,,,
Gaia DR3 661247220660296704,0,,,,1
,,,,,
Gaia DR3 664317061419601920,0,,,,1
,,,,,
Gaia DR3 661401667682246656,0,,,,1
,,,,,
Gaia DR3 661258907266688128,0,,,,1
,,,,,
Gaia DR3 664292116249563136,0,,,,1
,,,,,
Gaia DR3 664316576085859584,0,,,,1
,,,,,
Gaia DR3 661263713332963840,0,,,,1
,,,,,
Gaia DR3 664292936586101760,0,,,,1
,,,,,
Gaia DR3 661248083949240320,0,,,,1
,,,,,
Gaia DR3 661397200915572352,0,,,,1
,,,,,
Gaia DR3 661213376315228032,0,,,,1
,,,,,
Gaia DR3 661254951599110912,0,,,,1
,,,,,
Gaia DR3 661253817727701376,0,,,,1
,,,,,
Gaia DR3 664292696067688704,0,,,,1
,,,,,
Gaia DR3 661248114011004800,0,,,,1
,,,,,
Gaia DR3 661262579461574272,0,,,,1
,,,,,
Gaia DR3 661247117581081344,0,,,,1
,,,,,
Gaia DR3 661212074943485056,0,,,,1
,,,,,
Gaia DR3 661275911040109440,0,,,,1
,,,,,
Gaia DR3 661323091257895936,0,,,,1
,,,,,
Gaia DR3 661209910279880192,0,,,,1
,,,,,
Gaia DR3 661275915337175168,0,,,,1
,,,,,
Gaia DR3 661282851707275136,0,,,,1
,,,,,
Gaia DR3 661212074943484544,0,,,,1
,,,,,
Gaia DR3 664325475258140928,0,,,,1
,,,,,
Gaia DR3 661323744089790080,0,,,,1
,,,,,
Gaia DR3 661396101403911040,0,,,,1
,,,,,
Gaia DR3 661212414243493632,0,,,,1
,,,,,
Gaia DR3 661213341955493248,0,,,,1
,,,,,
Gaia DR3 661258838547320704,0,,,,1
,,,,,
Gaia DR3 661249664497202560,0,,,,1
,,,,,
Gaia DR3 661287765149903488,0,,,,1
,,,,,
Gaia DR3 661226158137960192,0,,,,1
,,,,,
Gaia DR3 661254573644300032,0,,,,1
,,,,,
Gaia DR3 661282959083537024,0,,,,1
,,,,,
Gaia DR3 661248118306652672,0,,,,1
,,,,,
Gaia DR3 661302058800443392,0,,,,1
,,,,,
Gaia DR3 661209940342339584,0,,,,1
,,,,,
Gaia DR3 661209910279880448,0,,,,1
,,,,,
Gaia DR3 661289659232444288,0,,,,1
,,,,,
Gaia DR3 661287975605329024,0,,,,1
,,,,,
Gaia DR3 661253027453650432,0.935064935,,,,0.064935065
,,,,,
Gaia DR3 661211971864270592,0,,,,1
,,,,,
Gaia DR3 661210902415736448,0,,,,1
,,,,,
Gaia DR3 661282920426757504,0,,,,1
,,,,,
Gaia DR3 661258116992815104,0,,,,1
,,,,,
Gaia DR3 661263408392412928,0.974025974,,,,0.025974025974025976
,,,,,
Gaia DR3 661320819219330944,0,,,,1
,,,,,
Gaia DR3 661226162436185728,0,,,,1
,,,,,
Gaia DR3 664319329162317568,0.948051948,,,,0.051948052
,,,,,
Gaia DR3 664292111952774528,0,,,,1
,,,,,
Gaia DR3 661401358444641152,1,,,,0
,,,,,
Gaia DR3 664317194565236736,0,,,,1
,,,,,
Gaia DR3 661320892234631040,0,,,,1
,,,,,
Gaia DR3 661258907266688640,0,,,,1
,,,,,
Gaia DR3 661212036285421184,0,,,,1
,,,,,
Gaia DR3 661262201504451968,0,,,,1
,,,,,
Gaia DR3 664325475258456576,0,,,,1
,,,,,
Gaia DR3 661282959083537664,0,,,,1
,,,,,
Gaia DR3 661212555979732224,0,,,,1
,,,,,
Gaia DR3 661275468660579200,0,,,,1
,,,,,
Gaia DR3 661282959080613632,0,,,,1
,,,,,
Gaia DR3 664318710687655168,0,,,,1
,,,,,
Gaia DR3 661320892234631424,0,,,,1
,,,,,
Gaia DR3 661258907266688768,0,,,,1
,,,,,
Gaia DR3 661257803457911040,0,,,,1
,,,,,
Gaia DR3 661212555977283968,0,,,,1
,,,,,
Gaia DR3 661401603258707072,0,,,,1
,,,,,
Gaia DR3 661253714650854912,0,,,,1
,,,,,
Gaia DR3 664292116249563008,0,,,,1
,,,,,
Gaia DR3 661258116992815360,0,,,,1
,,,,,
Gaia DR3 661401431460014976,0.9090909090909091,,,,0.090909091
,,,,,
Gaia DR3 664325131660752512,0,,,,1
,,,,,
Gaia DR3 661275739241407488,0,,,,1
,,,,,
Gaia DR3 661320686076198528,0,,,,1
,,,,,
Gaia DR3 661248118308978048,0,,,,1
,,,,,
Gaia DR3 661320887938806784,0,,,,1
,,,,,
Gaia DR3 661227674266243456,0,,,,1
,,,,,
Gaia DR3 661289517496566528,0,,,,1
,,,,,
Gaia DR3 661210837992820096,0,,,,1
,,,,,
Gaia DR3 664317061418040448,0,,,,1
,,,,,
Gaia DR3 661287971308334336,0,,,,1
,,,,,
Gaia DR3 661253061813403520,0,,,,1
,,,,,
Gaia DR3 661397308291492608,0.8831168831168831,,,,0.11688311688311688
,,,,,
Gaia DR3 664292700365110656,0,,,,1
,,,,,
Gaia DR3 664325200380548480,0,,,,1
,,,,,
Gaia DR3 661324396927949184,0,,,,1
,,,,,
Gaia DR3 664319221785736704,0,,,,1
,,,,,
Gaia DR3 661249664497202944,0,,,,1
,,,,,
Gaia DR3 661401431460014720,0.8051948051948052,,,,0.19480519480519481
,,,,,
Gaia DR3 661395895245954560,0,,,,1
,,,,,
Gaia DR3 664325097301022208,0,,,,1
,,,,,
Gaia DR3 661262132784973440,0,,,,1
,,,,,
Gaia DR3 664318843828612224,0,,,,1
,,,,,
Gaia DR3 661287524631978112,0,,,,1
,,,,,
Gaia DR3 661246292947342336,0,,,,1
,,,,,
Gaia DR3 661401431460014592,0,,,,1
,,,,,
Gaia DR3 664292111952771456,0,,,,1
,,,,,
Gaia DR3 661263678977759360,0,,,,1
,,,,,
Gaia DR3 661324431287688448,0.22077922077922077,,,,0.7792207792207793
,,,,,
Gaia DR3 664317022762462464,0,,,,1
,,,,,
Gaia DR3 664316442944931328,0,,,,1
,,,,,
Gaia DR3 661248118308977024,0,,,,1
,,,,,
Gaia DR3 664317057122204160,0,,,,1
,,,,,
Gaia DR3 664319256145693952,0,,,,1
,,,,,
Gaia DR3 661248118308977792,0,,,,1
,,,,,
Gaia DR3 661210666194127360,0.2727272727272727,,,,0.7272727272727273
,,,,,
Gaia DR3 664325479556158848,0,,,,1
,,,,,
Gaia DR3 661201694004185216,0,,,,1
,,,,,
Gaia DR3 661401362739275648,0,,,,1
,,,,,
Gaia DR3 661396105701874944,0,,,,1
,,,,,
Gaia DR3 661289521793491072,0,,,,1
,,,,,
Gaia DR3 664292597285896448,0,,,,1
,,,,,
Gaia DR3 661253508490022272,0,,,,1
,,,,,
Gaia DR3 661287524631719808,0,,,,1
,,,,,
Gaia DR3 661210597474650368,0,,,,1
,,,,,
Gaia DR3 661212521621576448,0,,,,1
,,,,,
Gaia DR3 664319226083107200,0,,,,1
,,,,,
Gaia DR3 661395899542221184,0,,,,1
,,,,,
Gaia DR3 661212555979732480,0,,,,1
,,,,,
Gaia DR3 661228666398934400,0,,,,1
,,,,,
Gaia DR3 661287632007948288,0,,,,1
,,,,,
Gaia DR3 664292111952771712,0,,,,1
,,,,,
Gaia DR3 664292184969037952,0,,,,1
,,,,,
Gaia DR3 661253822025428224,0,,,,1
,,,,,
Gaia DR3 661254745440673280,0,,,,1
,,,,,
Gaia DR3 661286287681128448,0,,,,1
,,,,,
Gaia DR3 664325170317925120,0.974025974,,,,0.025974025974025976
,,,,,
Gaia DR3 664292081889825792,0,,,,1
,,,,,
Gaia DR3 661202003241762176,0,,,,1
,,,,,
Gaia DR3 661257842114908672,0,,,,1
,,,,,
Gaia DR3 664325170317924992,0,,,,1
,,,,,
Gaia DR3 661289521793490944,0,,,,1
,,,,,
Gaia DR3 661396204483989888,0,,,,1
,,,,,
Gaia DR3 664319221785739008,0,,,,1
,,,,,
Gaia DR3 661285875364365952,0,,,,1
,,,,,
Gaia DR3 661212517322705664,0,,,,1
,,,,,
Gaia DR3 661397029116873728,0,,,,1
,,,,,
Gaia DR3 664316644805338624,0.948051948,,,,0.051948052
,,,,,
Gaia DR3 661250111175373696,0,,,,1
,,,,,
Gaia DR3 664317954772796288,0,,,,1
,,,,,
Gaia DR3 661288044324741376,0,,,,1
,,,,,
Gaia DR3 661262957418700288,0,,,,1
,,,,,
Gaia DR3 661413453071905664,0,,,,1
,,,,,
Gaia DR3 664317950475406976,0,,,,1
,,,,,
Gaia DR3 661225505302896128,0,,,,1
,,,,,
Gaia DR3 661254681018886272,0,,,,1
,,,,,
Gaia DR3 661253817730074240,0,,,,1
,,,,,
Gaia DR3 661249591479756800,0,,,,1
,,,,,
Gaia DR3 661225612680377984,0,,,,1
,,,,,
Gaia DR3 664319256145479936,0,,,,1
,,,,,
Gaia DR3 664319393584673536,0,,,,1
,,,,,
Gaia DR3 661262201504450560,0,,,,1
,,,,,
Gaia DR3 664291974513807744,0,,,,1
,,,,,
Gaia DR3 661228567617858048,0,,,,1
,,,,,
Gaia DR3 664319432242161664,0,,,,1
,,,,,
Gaia DR3 661275434300841472,0,,,,1
,,,,,
Gaia DR3 661396960397394176,0,,,,1
,,,,,
Gaia DR3 661276739971003264,0,,,,1
,,,,,
Gaia DR3 661324637443002752,0,,,,1
,,,,,
Gaia DR3 661323877234426368,0,,,,1
,,,,,
Gaia DR3 664319432241542528,0,,,,1
,,,,,
Gaia DR3 661275812257961344,0,,,,1
,,,,,
Gaia DR3 661202003241843712,0,,,,1
,,,,,
Gaia DR3 664316649102744320,0.025974025974025976,,,,0.974025974
,,,,,
Gaia DR3 661286287681129472,0,,,,1
,,,,,
Gaia DR3 661234541914201088,0,,,,1
,,,,,
Gaia DR3 661225608382112896,0,,,,1
,,,,,
Gaia DR3 664318848125985792,0,,,,1
,,,,,
Gaia DR3 664325200380226944,0,,,,1
,,,,,
Gaia DR3 664291978810613248,0,,,,1
,,,,,
Gaia DR3 661261892266795904,0,,,,1
,,,,,
Gaia DR3 664291978810611456,0,,,,1
,,,,,
Gaia DR3 661254779800416768,0,,,,1
,,,,,
Gaia DR3 664316614743007360,0.7272727272727273,,,,0.2727272727272727
,,,,,
Gaia DR3 661249595777725568,1,,,,0
,,,,,
Gaia DR3 661210627537303424,0,,,,1
,,,,,
Gaia DR3 664317813036702464,0,,,,1
,,,,,
Gaia DR3 661210833695803264,0,,,,1
,,,,,
Gaia DR3 661227841765174400,0,,,,1
,,,,,
Gaia DR3 661253753305952384,0,,,,1
,,,,,
Gaia DR3 661396964694109184,0,,,,1
,,,,,
Gaia DR3 664317405016988288,0,,,,1
,,,,,
Gaia DR3 661396140060388992,0,,,,1
,,,,,
Gaia DR3 661320956656660224,0,,,,1
,,,,,
Gaia DR3 661395826525997952,0,,,,1
,,,,,
Gaia DR3 661397033413584512,0,,,,1
,,,,,
Gaia DR3 661275434300842112,0,,,,1
,,,,,
Gaia DR3 664317817333844992,0,,,,1
,,,,,
Gaia DR3 661413762310128512,0,,,,1
,,,,,
Gaia DR3 661263232296614016,0,,,,1
,,,,,
Gaia DR3 664291974513800960,0,,,,1
,,,,,
Gaia DR3 661257528580152704,0,,,,1
,,,,,
Gaia DR3 661400641186112256,0,,,,1
,,,,,
Gaia DR3 661276735673906176,0,,,,1
,,,,,
Gaia DR3 664325337819190656,0,,,,1
,,,,,
Gaia DR3 661225470943763328,0,,,,1
,,,,,
Gaia DR3 661212345525109504,0,,,,1
,,,,,
Gaia DR3 661285978443479680,0,,,,1
,,,,,
Gaia DR3 664292184969039488,0,,,,1
,,,,,
Gaia DR3 661414518223820032,0,,,,1
,,,,,
Gaia DR3 661212349821300480,0,,,,1
,,,,,
Gaia DR3 661400430731426176,0,,,,1
,,,,,
Gaia DR3 661287627710971648,0,,,,1
,,,,,
Gaia DR3 661254676721179648,0,,,,1
,,,,,
Gaia DR3 664325543977630464,0.35064935064935066,,,,0.6493506493506493
,,,,,
Gaia DR3 664317817333845376,0,,,,1
,,,,,
Gaia DR3 661254779800418304,0,,,,1
,,,,,
Gaia DR3 661211765705840768,0,,,,1
,,,,,
Gaia DR3 661246430386323456,0,,,,1
,,,,,
Gaia DR3 661262098425229312,0,,,,1
,,,,,
Gaia DR3 661401534539309696,0,,,,1
,,,,,
Gaia DR3 661250111173887744,0,,,,1
,,,,,
Gaia DR3 661228563319713280,0,,,,1
,,,,,
Gaia DR3 661253753305952000,0.6363636363636364,,,,0.36363636363636365
,,,,,
Gaia DR3 661413453072512896,0,,,,1
,,,,,
Gaia DR3 661262961715816576,0.012987012987012988,,,,0.987012987
,,,,,
Gaia DR3 661247151940846336,0,,,,1
,,,,,
Gaia DR3 664317400719582848,0,,,,1
,,,,,
Gaia DR3 661396208779864960,0,,,,1
,,,,,
Gaia DR3 661249694558990848,0.2597402597402597,,,,0.7402597402597403
,,,,,
Gaia DR3 661276946129325824,0,,,,1
,,,,,
Gaia DR3 661206680464472960,0,,,,1
,,,,,
Gaia DR3 661234541916830592,0,,,,1
,,,,,
Gaia DR3 661247259315519616,0,,,,1
,,,,,
Gaia DR3 664292184967515264,0,,,,1
,,,,,
Gaia DR3 661414522520333824,0,,,,1
,,,,,
Gaia DR3 664320016357089024,0,,,,1
,,,,,
Gaia DR3 661246469041541248,0,,,,1
,,,,,
Gaia DR3 661413766606088960,0,,,,1
,,,,,
Gaia DR3 661227846063357312,0,,,,1
,,,,,
Gaia DR3 661201865805304320,0,,,,1
,,,,,
Gaia DR3 661226128076446464,0,,,,1
,,,,,
Gaia DR3 664292180672259712,0,,,,1
,,,,,
Gaia DR3 661247255020065024,0,,,,1
,,,,,
Gaia DR3 661211628266794240,0,,,,1
,,,,,
Gaia DR3 661413762309574656,0,,,,1
,,,,,
Gaia DR3 664317778677060480,0,,,,1
,,,,,
Gaia DR3 661201694004176512,0,,,,1
,,,,,
Gaia DR3 661287838163145088,0,,,,1
,,,,,
Gaia DR3 661287838166311296,0,,,,1
,,,,,
Gaia DR3 661324671802736896,0,,,,1
,,,,,
Gaia DR3 661249801936152064,0,,,,1
,,,,,
Gaia DR3 661228224020478080,0,,,,1
,,,,,
Gaia DR3 661253439770538752,0,,,,1
,,,,,
Gaia DR3 661201625288156800,0,,,,1
,,,,,
Gaia DR3 661286188898943232,0,,,,1
,,,,,
Gaia DR3 664293009602753152,0,,,,1
,,,,,
Gaia DR3 661400705608939648,0,,,,1
,,,,,
Gaia DR3 664320012059726208,0,,,,1
,,,,,
Gaia DR3 664325548275046656,0,,,,1
,,,,,
Gaia DR3 661257464157787520,0,,,,1
,,,,,
Gaia DR3 664292799149024768,0,,,,1
,,,,,
Gaia DR3 661226128076445952,0,,,,1
,,,,,
Gaia DR3 661414586943306752,0,,,,1
,,,,,
Gaia DR3 661276563875137280,0,,,,1
,,,,,
Gaia DR3 661413762309577216,0,,,,1
,,,,,
Gaia DR3 664319599746972800,0,,,,1
,,,,,
Gaia DR3 664319432241543168,0,,,,1
,,,,,
Gaia DR3 661209601042236288,0,,,,1
,,,,,
Gaia DR3 661211559547412736,0,,,,1
,,,,,
Gaia DR3 661234679353175296,0.974025974,,,,0.025974025974025976
,,,,,
Gaia DR3 661206676167179904,0,,,,1
,,,,,
Gaia DR3 661275709175848704,0,,,,1
,,,,,
Gaia DR3 661400366309421056,0,,,,1
,,,,,
Gaia DR3 661206611746582144,0,,,,1
,,,,,
Gaia DR3 664325273397054720,0,,,,1
,,,,,
Gaia DR3 661286188898943360,0,,,,1
,,,,,
Gaia DR3 664316473006641792,0,,,,1
,,,,,
Gaia DR3 661257704675956480,0.9090909090909091,,,,0.090909091
,,,,,
Gaia DR3 661401534539388928,0,,,,1
,,,,,
Gaia DR3 664319599743102720,0,,,,1
,,,,,
Gaia DR3 664319604040231296,0,,,,1
,,,,,
Gaia DR3 661397411369360896,0,,,,1
,,,,,
Gaia DR3 661397063476610688,0,,,,1
,,,,,
Gaia DR3 664317782974108032,0,,,,1
,,,,,
Gaia DR3 661287116611876352,0,,,,1
,,,,,
Gaia DR3 661211727049918592,0,,,,1
,,,,,
Gaia DR3 661210253877269248,0,,,,1
,,,,,
Gaia DR3 661324156409776896,0,,,,1
,,,,,
Gaia DR3 664325616994522880,0.961038961,,,,0.038961039
,,,,,
Gaia DR3 661211727047722752,0.7532467532467533,,,,0.24675324675324675
,,,,,
Gaia DR3 661253856385165824,0,,,,1
,,,,,
Gaia DR3 661209596744942848,0,,,,1
,,,,,
Gaia DR3 661258872906952320,0.8961038961038961,,,,0.1038961038961039
,,,,,
Gaia DR3 661211593904605824,0,,,,1
,,,,,
Gaia DR3 661253474130275072,0,,,,1
,,,,,
Gaia DR3 661249797638210688,0,,,,1
,,,,,
Gaia DR3 661348822403901824,0,,,,1
,,,,,
Gaia DR3 661324568726639744,0,,,,1
,,,,,
Gaia DR3 661249801936153216,0,,,,1
,,,,,
Gaia DR3 661287833869379712,0,,,,1
,,,,,
Gaia DR3 661286253321392000,0,,,,1
,,,,,
Gaia DR3 661414591239810304,0,,,,1
,,,,,
Gaia DR3 661211589610868608,0,,,,1
,,,,,
Gaia DR3 661249630137463168,0,,,,1
,,,,,
